text,intent
Can I choose from either Visa or Mastercard?,visa_or_mastercard
Can I have a Visa card?,visa_or_mastercard
Would I get a Visa or Mastercard?,visa_or_mastercard
Am I able to get both a Visa and MasterCard from you?,visa_or_mastercard
Is it possible to get both a Visa and a Mastercard?,visa_or_mastercard
Can I choose my Visa or Mastercard?,visa_or_mastercard
My preference is Mastercard.,visa_or_mastercard
What card types can I choose from?,visa_or_mastercard
I want to get a Visa,visa_or_mastercard
Can I choose whether I receive a Visa or a Mastercard card?,visa_or_mastercard
Which type of card will I receive?,visa_or_mastercard
I would like to have a Mastercard.,visa_or_mastercard
Can I get a Visa or Mastercard?,visa_or_mastercard
Do you give out Visa or Mastercards?,visa_or_mastercard
Do I have to pick a creditcard brand?,visa_or_mastercard
Please give me a Mastercard instead.,visa_or_mastercard
Visa or Mastercard?,visa_or_mastercard
Can both Visa and Mastercard be chosen?,visa_or_mastercard
Do you let me choose between Visa and Mastercard?,visa_or_mastercard
What cards do you offer?,visa_or_mastercard
Does it matter if I use Visa or Mastercard?,visa_or_mastercard
How can I choose between Visa and Mastercard?,visa_or_mastercard
I'm happy with Mastercard and want to stick with just that credit card.,visa_or_mastercard
Can both a Visa and Mastercard be received from you?,visa_or_mastercard
I prefer to get a Mastercard.,visa_or_mastercard
I'm wanting to get a Visa card today.,visa_or_mastercard
What do I have to do to get a Visa card?,visa_or_mastercard
I would like to get both a Visa and MasterCard?,visa_or_mastercard
Would you give me a mastercard and visa?,visa_or_mastercard
I'd like to apply for a Visa Card.,visa_or_mastercard
My first choice would be Mastercard.,visa_or_mastercard
"I want to get a Visa and Mastercard, is it possible to get both from you?",visa_or_mastercard
Are you Visa or Mastercard?,visa_or_mastercard
Please help me get a Visa card.,visa_or_mastercard
I won't be pleased unless I get a Mastercard.,visa_or_mastercard
Can I select my card scheme or do you choose it for me?,visa_or_mastercard
No Visa please. I want to continue with Mastercard.,visa_or_mastercard
Will the card be a Mastercard or a Visa?,visa_or_mastercard
Can I choose my card scheme?,visa_or_mastercard
Does it matter which card I use,visa_or_mastercard
What type of card will I receive?,visa_or_mastercard
Can I get a Visa or does it have to be something else.,visa_or_mastercard
"I'd like to get a Visa card, please.",visa_or_mastercard
Visa and Mastercard can both be received from you?,visa_or_mastercard
Can I choose between Mastercard and Visa?,visa_or_mastercard
"I prefer Visa, can I get that instead?",visa_or_mastercard
Will I be able to get both a visa and a mastercard?,visa_or_mastercard
I anticipate getting a Visa card,visa_or_mastercard
What type of card can I get?,visa_or_mastercard
Will I get Visa or MasterCard?,visa_or_mastercard
